kind,symbol,file,line,subsystem,risk,c_header
rust_export,mtproxy_ffi_tl_query_header_dup,rust/mtproxy-ffi/src/tl_parse/ffi.rs,46,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_query_header_clone,rust/mtproxy-ffi/src/tl_parse/ffi.rs,53,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_set_error,rust/mtproxy-ffi/src/tl_parse/ffi.rs,60,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_init,rust/mtproxy-ffi/src/tl_parse/ffi.rs,69,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_init_raw_message,rust/mtproxy-ffi/src/tl_parse/ffi.rs,80,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_init_str,rust/mtproxy-ffi/src/tl_parse/ffi.rs,90,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_store_init,rust/mtproxy-ffi/src/tl_parse/ffi.rs,99,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_init_raw_msg,rust/mtproxy-ffi/src/tl_parse/ffi.rs,112,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_init_raw_msg_nosend,rust/mtproxy-ffi/src/tl_parse/ffi.rs,121,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_init_str_out,rust/mtproxy-ffi/src/tl_parse/ffi.rs,126,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_init_tcp_raw_msg,rust/mtproxy-ffi/src/tl_parse/ffi.rs,136,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_query_header_parse,rust/mtproxy-ffi/src/tl_parse/ffi.rs,147,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_query_answer_header_parse,rust/mtproxy-ffi/src/tl_parse/ffi.rs,155,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_check,rust/mtproxy-ffi/src/tl_parse/ffi.rs,163,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_lookup_int,rust/mtproxy-ffi/src/tl_parse/ffi.rs,171,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_lookup_second_int,rust/mtproxy-ffi/src/tl_parse/ffi.rs,176,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_lookup_long,rust/mtproxy-ffi/src/tl_parse/ffi.rs,181,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_lookup_data,rust/mtproxy-ffi/src/tl_parse/ffi.rs,186,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_int,rust/mtproxy-ffi/src/tl_parse/ffi.rs,195,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_double,rust/mtproxy-ffi/src/tl_parse/ffi.rs,200,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_long,rust/mtproxy-ffi/src/tl_parse/ffi.rs,205,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_raw_data,rust/mtproxy-ffi/src/tl_parse/ffi.rs,210,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_mark,rust/mtproxy-ffi/src/tl_parse/ffi.rs,219,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_mark_restore,rust/mtproxy-ffi/src/tl_parse/ffi.rs,224,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_mark_delete,rust/mtproxy-ffi/src/tl_parse/ffi.rs,229,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_string_len,rust/mtproxy-ffi/src/tl_parse/ffi.rs,234,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_pad,rust/mtproxy-ffi/src/tl_parse/ffi.rs,242,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_string_data,rust/mtproxy-ffi/src/tl_parse/ffi.rs,247,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_skip_string_data,rust/mtproxy-ffi/src/tl_parse/ffi.rs,256,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_string,rust/mtproxy-ffi/src/tl_parse/ffi.rs,264,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_skip_string,rust/mtproxy-ffi/src/tl_parse/ffi.rs,273,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_string0,rust/mtproxy-ffi/src/tl_parse/ffi.rs,281,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_check_str_end,rust/mtproxy-ffi/src/tl_parse/ffi.rs,290,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_unread,rust/mtproxy-ffi/src/tl_parse/ffi.rs,298,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_skip,rust/mtproxy-ffi/src/tl_parse/ffi.rs,303,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_end,rust/mtproxy-ffi/src/tl_parse/ffi.rs,308,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_error,rust/mtproxy-ffi/src/tl_parse/ffi.rs,313,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_int_range,rust/mtproxy-ffi/src/tl_parse/ffi.rs,318,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_positive_int,rust/mtproxy-ffi/src/tl_parse/ffi.rs,327,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_nonnegative_int,rust/mtproxy-ffi/src/tl_parse/ffi.rs,332,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_int_subset,rust/mtproxy-ffi/src/tl_parse/ffi.rs,337,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_long_range,rust/mtproxy-ffi/src/tl_parse/ffi.rs,345,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_positive_long,rust/mtproxy-ffi/src/tl_parse/ffi.rs,354,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_nonnegative_long,rust/mtproxy-ffi/src/tl_parse/ffi.rs,359,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_raw_message,rust/mtproxy-ffi/src/tl_parse/ffi.rs,364,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_fetch_lookup_raw_message,rust/mtproxy-ffi/src/tl_parse/ffi.rs,373,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_store_get_ptr,rust/mtproxy-ffi/src/tl_parse/ffi.rs,382,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_store_get_prepend_ptr,rust/mtproxy-ffi/src/tl_parse/ffi.rs,390,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_store_int,rust/mtproxy-ffi/src/tl_parse/ffi.rs,398,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_store_long,rust/mtproxy-ffi/src/tl_parse/ffi.rs,403,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_store_double,rust/mtproxy-ffi/src/tl_parse/ffi.rs,408,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_store_raw_data,rust/mtproxy-ffi/src/tl_parse/ffi.rs,413,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_store_raw_msg,rust/mtproxy-ffi/src/tl_parse/ffi.rs,422,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_store_string_len,rust/mtproxy-ffi/src/tl_parse/ffi.rs,431,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_store_pad,rust/mtproxy-ffi/src/tl_parse/ffi.rs,439,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_store_string_data,rust/mtproxy-ffi/src/tl_parse/ffi.rs,444,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_store_string,rust/mtproxy-ffi/src/tl_parse/ffi.rs,453,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_store_clear,rust/mtproxy-ffi/src/tl_parse/ffi.rs,462,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_store_clean,rust/mtproxy-ffi/src/tl_parse/ffi.rs,467,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_store_pos,rust/mtproxy-ffi/src/tl_parse/ffi.rs,472,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_copy_through,rust/mtproxy-ffi/src/tl_parse/ffi.rs,477,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_get_utime_monotonic,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,61,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_get_double_time,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,71,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_get_utime,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,88,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_get_precise_time,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,100,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_precise_now_value,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,115,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_precise_now_rdtsc_value,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,121,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_precise_time_value,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,127,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_precise_time_rdtsc_value,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,133,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_skipspc,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,301,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_skipspc_global,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,336,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_skspc,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,359,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_skspc_global,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,381,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_getword_len,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,404,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_getword_global,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,416,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_getstr_len,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,426,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_getstr_global,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,438,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_getlex_global,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,448,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_getint,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,473,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_getint_global,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,494,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_getint_zero,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,516,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_getint_zero_global,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,545,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_getint_signed_zero,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,570,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_getint_signed_zero_global,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,591,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_expect_lexem,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,616,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_expect_word,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,630,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_reset_config,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,663,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_load_config,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,706,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_md5_hex_config,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,804,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_close_config,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,837,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_gethost_ex,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,944,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_cfg_gethost,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,953,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_parse_query_header,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,1019,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_tl_parse_answer_header,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,1041,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_parse_proc_stat_line,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,1139,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_read_proc_stat_file,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,1164,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_parse_statm,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,1206,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_parse_meminfo_summary,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,1280,common,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_format_log_prefix,rust/mtproxy-ffi/src/time_cfg_observability/core.rs,1307,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_fetch_stats,rust/mtproxy-ffi/src/net_msg/ffi.rs,20,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_new_msg_part,rust/mtproxy-ffi/src/net_msg/ffi.rs,33,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_free,rust/mtproxy-ffi/src/net_msg/ffi.rs,41,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_init,rust/mtproxy-ffi/src/net_msg/ffi.rs,46,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_create,rust/mtproxy-ffi/src/net_msg/ffi.rs,54,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_clone,rust/mtproxy-ffi/src/net_msg/ffi.rs,63,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_move,rust/mtproxy-ffi/src/net_msg/ffi.rs,71,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_push_data,rust/mtproxy-ffi/src/net_msg/ffi.rs,79,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_push_data_ext,rust/mtproxy-ffi/src/net_msg/ffi.rs,95,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_push_data_front,rust/mtproxy-ffi/src/net_msg/ffi.rs,107,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_fetch_data,rust/mtproxy-ffi/src/net_msg/ffi.rs,116,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_skip_data,rust/mtproxy-ffi/src/net_msg/ffi.rs,125,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_fetch_lookup,rust/mtproxy-ffi/src/net_msg/ffi.rs,133,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_fetch_data_back,rust/mtproxy-ffi/src/net_msg/ffi.rs,142,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_fetch_lookup_back,rust/mtproxy-ffi/src/net_msg/ffi.rs,151,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_trunc,rust/mtproxy-ffi/src/net_msg/ffi.rs,160,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_union,rust/mtproxy-ffi/src/net_msg/ffi.rs,165,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_split,rust/mtproxy-ffi/src/net_msg/ffi.rs,173,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_split_head,rust/mtproxy-ffi/src/net_msg/ffi.rs,182,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_prepend_alloc,rust/mtproxy-ffi/src/net_msg/ffi.rs,191,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_postpone_alloc,rust/mtproxy-ffi/src/net_msg/ffi.rs,199,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_clean,rust/mtproxy-ffi/src/net_msg/ffi.rs,207,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_clear,rust/mtproxy-ffi/src/net_msg/ffi.rs,212,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_check,rust/mtproxy-ffi/src/net_msg/ffi.rs,217,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_fork_message_chain,rust/mtproxy-ffi/src/net_msg/ffi.rs,222,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_compare,rust/mtproxy-ffi/src/net_msg/ffi.rs,227,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_prepare_iovec,rust/mtproxy-ffi/src/net_msg/ffi.rs,235,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_dump_sizes,rust/mtproxy-ffi/src/net_msg/ffi.rs,245,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_dump,rust/mtproxy-ffi/src/net_msg/ffi.rs,250,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_crc32c,rust/mtproxy-ffi/src/net_msg/ffi.rs,255,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_crc32,rust/mtproxy-ffi/src/net_msg/ffi.rs,260,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_custom_crc32,rust/mtproxy-ffi/src/net_msg/ffi.rs,265,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_process,rust/mtproxy-ffi/src/net_msg/ffi.rs,274,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_process_ex,rust/mtproxy-ffi/src/net_msg/ffi.rs,284,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_process_from_offset,rust/mtproxy-ffi/src/net_msg/ffi.rs,296,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_transform_from_offset,rust/mtproxy-ffi/src/net_msg/ffi.rs,307,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_process_and_advance,rust/mtproxy-ffi/src/net_msg/ffi.rs,319,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_sha1,rust/mtproxy-ffi/src/net_msg/ffi.rs,329,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_encrypt_decrypt_to,rust/mtproxy-ffi/src/net_msg/ffi.rs,338,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_get_block_ptr,rust/mtproxy-ffi/src/net_msg/ffi.rs,349,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_get_block_ptr_bytes,rust/mtproxy-ffi/src/net_msg/ffi.rs,356,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_to_tl_string,rust/mtproxy-ffi/src/net_msg/ffi.rs,363,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_msg_rwm_from_tl_string,rust/mtproxy-ffi/src/net_msg/ffi.rs,368,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_server_check_ready,rust/mtproxy-ffi/src/net_connections/ffi.rs,9,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_accept_rate_decide,rust/mtproxy-ffi/src/net_connections/ffi.rs,21,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_compute_next_reconnect,rust/mtproxy-ffi/src/net_connections/ffi.rs,46,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_bucket_ipv4,rust/mtproxy-ffi/src/net_connections/ffi.rs,70,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_bucket_ipv6,rust/mtproxy-ffi/src/net_connections/ffi.rs,84,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_ready_transition,rust/mtproxy-ffi/src/net_connections/ffi.rs,98,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_needed_connections,rust/mtproxy-ffi/src/net_connections/ffi.rs,116,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_should_attempt_reconnect,rust/mtproxy-ffi/src/net_connections/ffi.rs,132,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_ready_bucket,rust/mtproxy-ffi/src/net_connections/ffi.rs,142,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_find_bad_should_select,rust/mtproxy-ffi/src/net_connections/ffi.rs,148,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_remove_dead_connection_deltas,rust/mtproxy-ffi/src/net_connections/ffi.rs,160,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_tree_update_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,176,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_connect_socket_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,184,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_create_insert_should_insert,rust/mtproxy-ffi/src/net_connections/ffi.rs,192,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_net_connections_target_lookup_match_action,rust/mtproxy-ffi/src/net_connections/ffi.rs,200,net,R3,rust/mtproxy-ffi/include/mtproxy_ffi.h
